episode,t,temp,vib,press,curr,severity,fault,y,risk_A,risk_B,fuzzy,qflpn,rule,qprob
0,10,0.1690490954884026,0.09329616998053368,-0.058944029990509246,-0.08892790853834742,0.0,2,0,0.13795736315927232,0.13487630551983476,0.13641683433955354,0.01860717946218081,0.10751360098789232,0.01860717946218081
0,11,0.08025846024594767,-0.020756811329763217,0.12174570728233883,0.18092792501352908,0.0,2,0,0.18555821017594298,0.0652700181039656,0.1254141141399543,0.012111387737523252,0.22845300124709364,0.012111387737523252
0,12,0.0316794020248417,0.013015351332063801,0.049626259355166895,0.09955130594929518,0.0,2,0,0.13573184946233063,0.08447475842776508,0.11010330394504786,0.011465915194284157,0.15853628330799638,0.011465915194284157
0,13,0.11805340702379856,0.06444700569349723,0.07964932018388449,0.10654205027982257,0.0,2,0,0.16578333103656795,0.09362489679787478,0.12970411391722136,0.015521447259106586,0.1637862630482696,0.015521447259106586
0,14,0.08024605441572262,0.09331931629682182,0.017698033145172883,0.11743373721673689,0.0,2,0,0.15675706379958487,0.11500799478747359,0.13588252929352923,0.018028315576362322,0.17224311285865035,0.018028315576362322
0,15,0.0821903743146137,0.09257744532660875,0.2557803847996849,0.03696389630934965,0.0,2,0,0.12933002774673963,0.0847283686229342,0.10702919818483692,0.010957922264940063,0.11744331341060077,0.010957922264940063
0,16,0.17908448745070432,0.18310085915759589,-0.022688548368191275,-0.01697051368149076,0.0,2,0,0.15677446167385367,0.16422407442512765,0.16049926804949066,0.025746140861886268,0.11523703823897315,0.025746140861886268
0,17,0.13439150757882115,0.17180089005455532,-0.04722296805330241,0.13253318346336773,0.0,2,0,0.18270565489504453,0.16483170595674967,0.1737686804258971,0.03011568478429536,0.1845338859497405,0.03011568478429536
0,18,0.12480281698620062,-0.009241682262268389,-0.012885200653851674,0.09846784313627283,0.0,2,0,0.16538505624151656,0.09323846246325596,0.12931175935238626,0.015420248358358117,0.15773495118749076,0.015420248358358117
0,19,0.028853889550313358,0.08130224964479452,0.06250910853461233,0.21895702252372207,0.0,2,0,0.19196419087616612,0.10206911284052178,0.14701665185834395,0.019593614659878862,0.2678037154228883,0.019593614659878862
0,20,0.30411559829626567,0.1572108603786987,0.048158171804776766,0.01857326891611074,0.0,2,0,0.25026491814947494,0.13588690836750772,0.19307591325849133,0.03400772600017952,0.2032629151312286,0.03400772600017952
0,21,0.14444049879391893,-0.049526611802235235,-0.03394144342500455,0.02954908773825598,0.0,2,0,0.15144201977779193,0.09112570161847289,0.1212838606981324,0.013800260306769938,0.1132404304676057,0.013800260306769938
0,22,0.07792697941061277,0.14873983782088362,0.08915034064537214,0.19528103450962675,0.0,2,0,0.19220191608903625,0.12511396120582519,0.15865793864743072,0.02404714307324895,0.2428113572336293,0.02404714307324895
0,23,0.10693487122063358,0.006167645752201996,0.06564132867069161,0.04653036892498457,0.0,2,0,0.14096900177627603,0.07989723863264431,0.11043312020446017,0.011263033974724786,0.12306500319521162,0.011263033974724786
0,24,0.10444378366505666,0.1321691133978544,-0.058452392524550735,0.034929263608668076,0.0,2,0,0.13659617285851267,0.14974636044235823,0.14317126665043545,0.020454779735917507,0.1162767566543263,0.020454779735917507
0,25,0.19986834907246986,-0.03132475445129138,0.06807376909196133,0.16973556165271653,0.0,2,0,0.2298284724785743,0.07135769979491424,0.15059308613674427,0.016400031143449813,0.21767844858240598,0.016400031143449813
0,26,0.12657895927094873,0.008005810711280613,-0.0934245669893223,0.12374322611239025,0.0,2,0,0.17592208176176893,0.1220201733631272,0.14897112756244807,0.021466042914973282,0.17729832929564404,0.021466042914973282
0,27,0.10428621382496267,-0.12422488367518818,-0.05140371520969887,0.05116706713398557,0.0,2,0,0.14140572139609686,0.08559821629338638,0.11350196884474162,0.012104077525185433,0.1258720618678097,0.012104077525185433
0,28,0.0201684068769524,0.08199255672738101,0.025137345394307724,0.04825407113548228,0.0,2,0,0.1148845792791573,0.10945083001796818,0.11216770464856274,0.012574212558368835,0.12410219440450344,0.012574212558368835
0,29,0.046292176432073825,-0.01146767823042305,-0.035341213709393665,0.07681002157292216,0.0,2,0,0.13123531728773352,0.09885449229282184,0.11504490479027768,0.012973200661366282,0.1423997449098182,0.012973200661366282
0,30,0.16337780008507238,-0.04550518351076781,-0.014295121467367089,0.03681272823393365,0.0,2,0,0.16232665150152337,0.08646428261292594,0.12439546705722465,0.014035457471037655,0.11735629343628132,0.014035457471037655
0,31,0.11736710573267733,-0.06811682594043952,-0.08793593682301827,0.01929545206545409,0.0,2,0,0.13720135214672236,0.10555590881291599,0.12137863047981917,0.0144824134162082,0.11800420618107835,0.0144824134162082
0,32,0.3365374958126642,-0.1648703591927285,0.003572977246061551,-0.050423034766215805,0.0,2,0,0.26588253692078356,0.06601199393069623,0.1659472654257399,0.017551436413492882,0.2339925172451518,0.017551436413492882
0,33,0.14894650840930374,-0.19205592885182227,0.008030371988221423,-0.06384310915862426,0.0,2,0,0.13233066359247236,0.06250363494427902,0.09741714926837569,0.008271147489118088,0.09725752621188362,0.008271147489118088
0,34,0.12907299133216166,-0.16984176730830386,0.03583088332760992,0.04951231355179232,0.0,2,0,0.15061833288723503,0.0582329669000593,0.10442564989364717,0.008770952393564471,0.12486403761717127,0.008770952393564471
0,35,0.23648105039861986,0.07722339215178917,-0.023978864902021217,0.02424088408169083,0.0,2,0,0.2007145405899995,0.11942245700661669,0.1600684987983081,0.023969823594212035,0.1490880047707979,0.023969823594212035
0,36,0.25486574385328203,-0.03838330935473783,-0.016991529238016254,-0.005098442840683982,0.0,2,0,0.206412615565436,0.08847089776688133,0.14744175666615866,0.018261509409484265,0.16251476746916882,0.018261509409484265
0,37,0.20255362506691252,0.018776910646319173,-0.04616389265661274,0.08773220115252905,0.0,2,0,0.19875402124086394,0.10892165061180725,0.1538378359263356,0.0216486160592891,0.1499719458724569,0.0216486160592891
0,38,0.11811417843545512,-0.030388477660930488,-0.06578468311878127,0.06958396058511458,0.0,2,0,0.15258637236307382,0.10438854050021362,0.12848745643164372,0.015928268711203408,0.13756720527004507,0.015928268711203408
0,39,-0.12182001465758563,-0.0204493910353081,0.03144353151787406,0.19598673368446043,0.0,2,0,0.15418919318157598,0.08056624998430695,0.11737772158294146,0.012422445082745447,0.24353289283529456,0.012422445082745447
0,40,0.20915722365384992,-0.09902717928086516,-0.033367267021423376,-0.0863209334063194,0.0,2,0,0.1608913216888349,0.08335098853949563,0.12212115511416527,0.013410450710190383,0.13083784450651575,0.013410450710190383
0,41,0.193171369780642,-0.08767229738268027,-0.0070297289230898535,-0.023479203571681,0.0,2,0,0.1630518630247978,0.07780303946280365,0.12042745124380072,0.012685930533401998,0.12106522099335391,0.012685930533401998
0,42,0.04284076297912991,-0.0877917198437276,-0.016893408001361538,0.052438709977763565,0.0,2,0,0.12211381206379412,0.08035277265135454,0.10123329235757433,0.009812183378352286,0.1266514334817373,0.009812183378352286
0,43,0.08480445796140071,-0.024995151579776165,-0.0027417041080984653,0.09600419641279401,0.0,2,0,0.14989089747185147,0.08741365979171345,0.11865227863178246,0.013102511917479026,0.15592508624700227,0.013102511917479026
0,44,0.12673390139777702,-0.06407080597021655,-0.086363321074331,0.0911509988522997,0.0,2,0,0.16348502572390178,0.10562059261727841,0.1345528091705901,0.017267385301009512,0.1524093523195692,0.017267385301009512
0,45,0.10256507477043823,-0.025660528155173397,-0.09551695720722056,-0.08941339761427627,0.0,2,0,0.10827295667419357,0.11571173467287033,0.11199234567353195,0.01252845163493147,0.12245869481382082,0.01252845163493147
0,46,0.1601187061660343,-0.014809480842544485,-0.10210770625968549,-0.0034330097549022266,0.0,2,0,0.15026548945205653,0.12034781099015801,0.13530665022110727,0.018084122722919684,0.12644816974666517,0.018084122722919684
0,47,-0.09442315452100025,-0.07479716875083459,-0.14488030155730502,0.02048978347260208,0.0,2,0,0.08505758854364576,0.12792497924613222,0.10649128389488899,0.010880990249171937,0.15510508079853091,0.010880990249171937
0,48,0.04540859785206165,-0.06040980062791171,-0.08143302466762795,-0.05239459115391111,0.0,2,0,0.09600370255978141,0.10444500635451925,0.10022435445715033,0.010027107323913745,0.11429568891740964,0.010027107323913745
0,49,0.1285232307983336,-0.08272815356580762,0.01800177186784567,-0.013019316393365975,0.0,2,0,0.13368793448037253,0.07252557290656148,0.103106753693467,0.00969579403888387,0.09157518837029553,0.00969579403888387
0,50,0.07149939297830094,0.03423750236731449,-0.08889874881899319,-0.019255812742648253,0.0,2,0,0.11108491362616368,0.12680542653638183,0.11894517008127276,0.01408616985412282,0.11856205978625356,0.01408616985412282
0,51,-0.038783621341283554,-0.04262127597928028,-0.13540060109520452,-0.05539244081009541,0.0,2,0,0.07567592104381204,0.12879321693743617,0.10223456899062411,0.009746545315935976,0.14832812633006767,0.009746545315935976
0,52,0.01658481215761619,-0.028024837490416593,-0.030543488799597205,-0.06677133090837281,0.0,2,0,0.08549541436466468,0.09413033900692225,0.08981287668579346,0.008047712337683177,0.08864329723015513,0.008047712337683177
0,53,-0.0028519189498632594,-0.029213521707540217,-0.14607926698636461,0.05732703630619935,0.0,2,0,0.11246980763438896,0.1359830393105793,0.12422642347248414,0.015293986272800408,0.15597998424842976,0.015293986272800408
0,54,0.027323627841685943,-0.014443235446676,-0.020356479640923842,-0.06115716531378983,0.0,2,0,0.08931490718033042,0.0940902038908854,0.09170255553560791,0.008403657827092794,0.08417645599448006,0.008403657827092794
0,55,-0.016159194707586116,0.004773575221111451,-0.15213694284724452,-0.028620460594879982,0.0,2,0,0.08589342227327401,0.145620024042996,0.11575672315813501,0.01250780221656937,0.16046197631173512,0.01250780221656937
0,56,-0.0999292317756237,0.027158883811829924,-0.055578672739103135,-0.05179290106169935,0.0,2,0,0.06657238636825924,0.11388134607122069,0.09022686621973997,0.007581352970790745,0.10054084364905015,0.007581352970790745
0,57,-0.07247503914528514,-0.04265443486143232,-0.06368120136322836,0.05905419283180979,0.0,2,0,0.10025489473688842,0.10143606709303188,0.10084548091496015,0.010169462228935862,0.13077276607495067,0.010169462228935862
0,58,-0.01775345757237925,-0.02118884359074425,-0.03626444247070646,0.0478621709064157,0.0,2,0,0.10626463099166605,0.0971098325377382,0.10168723176470212,0.010319340520285235,0.1238657220079193,0.010319340520285235
0,59,0.10254733219403672,0.15545170725781,-0.02000510446782442,0.06347283371050379,0.0,2,0,0.14468303966993856,0.1496062804487277,0.14714466005933313,0.021645491409035225,0.13358854873751502,0.021645491409035225
0,60,0.09488288369105473,0.0010891118542074169,0.059259887257127976,-0.03236496654361649,0.0,2,0,0.11617535565498582,0.07984654803122815,0.09801095184310699,0.009276201115350838,0.0830182130902748,0.009276201115350838
0,61,0.004125420411539821,0.02036610704288125,-0.11931910488859257,-0.04111192287035789,0.0,2,0,0.08763178189386756,0.13492783530455266,0.1112798085992101,0.011823966634820242,0.13739272538428435,0.011823966634820242
0,62,-0.10033828493763483,0.07962756251323196,-0.0019798879525143656,-0.04635140783239976,0.0,2,0,0.06765659799140245,0.11470447484903046,0.09118053642021645,0.007760514542675787,0.07729145255721807,0.007760514542675787
0,63,-0.06425992088249964,0.018553562813983293,0.02236581919699493,0.005269964685331738,0.0,2,0,0.08535603495216959,0.09137522562080524,0.08836563028648742,0.007799426951851835,0.10038585428669264,0.007799426951851835
0,64,0.00643602897922918,0.16560390980005463,0.009390972908238586,-0.12255326378203515,0.0,2,0,0.07380928895691807,0.14770763148928012,0.1107584602230991,0.010902195253734247,0.10569078978534859,0.010902195253734247
0,65,-0.043475651590072176,0.21898591570965673,-0.03465081233316682,-0.16515035391315452,0.0,2,0,0.05768104895354664,0.18793155522723193,0.12280630209038929,0.01084008923697812,0.1371734935026099,0.01084008923697812
0,66,-0.023779573720588226,-0.0015555058840555497,0.033439861880027275,-0.030138714082888707,0.0,2,0,0.08398286971235347,0.08423965549922763,0.08411126260579055,0.007074688012405174,0.08396461585108694,0.007074688012405174
0,67,-0.028227888776284855,-0.04527074873777759,0.0408669854342727,-0.004911051282627171,0.0,2,0,0.08913769310275155,0.07382763937490966,0.0814826662388306,0.006580825461101314,0.09539209860959054,0.006580825461101314
0,68,0.09256197910260497,0.20076908040946412,-0.0010580203486610842,-0.09119557507555032,0.0,2,0,0.10426069099895674,0.1689770887579397,0.13661888987844822,0.017617668036894837,0.12562898639087655,0.017617668036894837
0,69,-0.20939763832722597,0.1408831451281248,0.05389683837265603,0.017686774003540642,0.0,2,0,0.0723842718229365,0.127193811724297,0.09978904177361675,0.009206831442046922,0.10678952877300682,0.009206831442046922
0,70,0.008704795813854027,0.08193133859032606,0.07955455088146692,-0.15070760487889856,0.0,2,0,0.07058633487067223,0.09943872178076363,0.08501252832571793,0.007019014914728589,0.06911387475809028,0.007019014914728589
0,71,-0.1437766732094784,0.07553724232163556,0.02122233547476254,-0.06293256842295553,0.0,2,0,0.05897339220232278,0.10810482845014979,0.08353911032623629,0.006375308447155506,0.07097238525137535,0.006375308447155506
0,72,-0.0807033046684032,0.09773586412094738,0.023616824533373916,-0.040575020239106,0.0,2,0,0.07170890478314429,0.1153600105045195,0.09353445764383189,0.008272340009051114,0.07961137597809324,0.008272340009051114
0,73,0.015331192935737425,0.08970151685343666,-0.008325814866723479,-0.14700807613523129,0.0,2,0,0.07268961571843124,0.11969864051494739,0.09619412811668931,0.00870084818105017,0.07916508107671848,0.00870084818105017
0,74,-0.13119861118789786,0.11663141985511814,-0.0287155120034919,-0.08638452979140605,0.0,2,0,0.05601498363512225,0.1349667505938642,0.09549086711449323,0.0075601603258009294,0.08782630436624866,0.0075601603258009294
0,75,-0.14799448232734924,-0.10040398020694803,-0.0025997133660410378,0.008531678714966906,0.0,2,0,0.07525855113554114,0.07491150703316807,0.0750850290843546,0.005637731482696129,0.10203419309178928,0.005637731482696129
0,76,-0.12909480663723408,0.018025674027002336,-0.009276419343698165,-0.05332320748145711,0.0,2,0,0.06256616156849415,0.09863081935698237,0.08059849046273826,0.006170951779521919,0.07955092180355698,0.006170951779521919
0,77,-0.10076041279811629,0.0038650602428285316,-0.019728205135816444,-0.014357622439860461,0.0,2,0,0.07491917768866141,0.09794578598985038,0.08643248183925589,0.007338017744429204,0.09095854943137688,0.007338017744429204
0,78,-0.22254310226916058,0.09720350071371596,0.006964430270119802,-0.04843085747951322,0.0,2,0,0.05498604598106904,0.11879226644641805,0.08688915621374355,0.006531917025018148,0.07647157034583732,0.006531917025018148
0,79,-0.22780645046751813,-0.04071825824914947,0.021750487120226134,-0.0282677337100126,0.0,2,0,0.059121387913136036,0.07868245916062278,0.0689019235368794,0.004651816189994663,0.08476755659302304,0.004651816189994663
0,80,-0.118022397069663,-0.034555521878495955,0.02819670999595255,-0.02641394793375884,0.0,2,0,0.069804264185238,0.07844806336917443,0.07412616377720621,0.005476009340242143,0.08556998345072475,0.005476009340242143
0,81,-0.16961024643012484,-0.16714537033646573,0.07056391576144636,-0.11572130048896237,0.0,2,0,0.04713789811579272,0.051801567053489594,0.04946973258464116,0.0024418169900057973,0.05390507205188673,0.0024418169900057973
0,82,-0.18092880841539577,0.028523113556112156,-0.06724103658183095,0.14937345800957244,0.0,2,0,0.12455609297913794,0.11793511435084969,0.12124560366499382,0.014689537068589699,0.19902972075370445,0.014689537068589699
0,83,-0.1530657340323132,-0.07647378351863957,-0.02603705221380684,0.0261877209938504,0.0,2,0,0.07977543791226371,0.08450930620290587,0.08214237205758479,0.006741766909998399,0.11137871690450604,0.006741766909998399
0,84,-0.05138996546012689,-0.057012627433345064,0.05464889370933809,-0.09570383235897423,0.0,2,0,0.06598997001071705,0.0690751559998477,0.06753256300528238,0.004558267472915552,0.05986619739518379,0.004558267472915552
0,85,-0.14027253217887217,-0.04998938159281072,0.06568178617917042,-0.015505020159457154,0.0,2,0,0.06983396600795577,0.06828551192101084,0.06905973896448331,0.00476864811832773,0.0904328514439649,0.00476864811832773
0,86,-0.19620022787962424,-0.09039771226259928,0.023649331982174792,0.009406586790554285,0.0,2,0,0.07107341571139825,0.07014773477470992,0.07061057524305409,0.004985639114855865,0.10248039917803356,0.004985639114855865
0,87,-0.14248227996856339,-0.19306314879234587,0.07138512353408855,0.03014285510355289,0.0,2,0,0.08205455593604638,0.04932792902591754,0.06569124248098196,0.0040475813114664765,0.11357209974900484,0.0040475813114664765
0,88,-0.25517236791721953,-0.0357581789608175,-0.010936055967645332,0.037277227412077035,0.0,2,0,0.0752454725792977,0.08738579367416965,0.08131563312673368,0.006575385341729899,0.11762386075389782,0.006575385341729899
0,89,-0.1558080311139713,-0.1028279433065374,0.018855423490938716,0.03213033758317576,0.0,2,0,0.08128588366704159,0.06949359396612886,0.07538973881658523,0.005648848194735374,0.11468844478144345,0.005648848194735374
0,90,-0.1217050538326757,0.02909682057659546,0.0775638263820045,0.07078165466631078,0.0,2,0,0.09770905817177178,0.08364901010575387,0.09067903413876283,0.00817326599443423,0.13835854062250164,0.00817326599443423
0,91,-0.2968302159939117,-0.07702632016495842,0.0381179547004703,0.07042473318977541,0.0,2,0,0.08425787618125247,0.06906380895816489,0.07666084256970868,0.0058191698638027315,0.1381223181157952,0.0058191698638027315
0,92,0.08414504128127492,-0.04885524058425838,0.08567655798488225,-0.07752433426087804,0.0,2,0,0.10357426282845184,0.06510410535652689,0.08433918409248936,0.006743109719408134,0.06990932059120537,0.006743109719408134
0,93,-0.2194420011155246,-0.13592384092226864,0.028141404365048688,0.07822737009281067,0.0,2,0,0.09149349499217663,0.06336989677879545,0.07743169588548604,0.005797933333585472,0.1433640636878733,0.005797933333585472
0,94,0.41440216873309077,0.2622904863668301,-1.0003282834352754,-0.06593646355470428,0.7,2,1,0.34622934912232717,0.6845967061523809,0.5154130276373541,0.2370274719824279,0.9551000471777564,0.2370274719824279
0,95,0.4247910971508106,0.21924696014915357,-1.0928308387057948,-0.0578990630927481,0.6916666666666667,2,1,0.35951667920479635,0.6827346075745391,0.5211256433896677,0.2454544788933881,0.972649325921189,0.2454544788933881
0,96,0.38106348870884543,0.09275648047996046,-1.1170207311657598,0.09067409061951703,0.6833333333333332,2,1,0.3413147753066803,0.6611234970604385,0.5012191361835594,0.2256512178491503,0.9760061356818192,0.2256512178491503
0,97,0.2923525670605366,0.10856097267131418,-1.056258511343104,0.031241323053364977,0.6749999999999999,2,1,0.24357414803581023,0.6578073275865477,0.45069073781117897,0.16022485938860648,0.9666926605574344,0.16022485938860648
0,98,0.37942537362339696,0.22181506194851364,-0.9716023871051098,-0.0021374760658688374,0.6666666666666666,2,1,0.3176994665497366,0.6694181329938218,0.4935587997717792,0.2126737837508578,0.9477371320309235,0.2126737837508578
0,99,0.3673669199974333,-0.01014527827662301,-1.0029495442048664,0.14243030107836704,0.6583333333333333,2,1,0.34396176467047435,0.6373613125016293,0.4906615385860518,0.21922792178075007,0.9557204247553055,0.21922792178075007
0,100,0.2681382089179781,0.13703070358410835,-0.882771579652384,0.13488471826136483,0.65,2,1,0.2576552731510161,0.6331418262516988,0.44539854970135745,0.16313233018621462,0.9171535911537241,0.16313233018621462
0,101,0.46073297443313055,0.19783418949037013,-0.9730537215646828,0.01066444097369787,0.6416666666666666,2,1,0.41374888852835334,0.6638101084017666,0.53877949846506,0.27465069454511665,0.9481350639470036,0.27465069454511665
0,102,0.31334242556252206,0.21664790605406542,-0.8431710359836192,0.09912459103987967,0.6333333333333333,2,1,0.2802902857157912,0.6406342510290444,0.46046226837241777,0.17956355726025272,0.8988292621420908,0.17956355726025272
0,103,0.40558473608048473,0.1832009937518297,-0.8266834758231288,0.0024674346836643934,0.625,2,1,0.34712384619319636,0.6272057342794417,0.48716479023631903,0.21771806683750772,0.8901902593661303,0.21771806683750772
0,104,0.46102762647210194,0.20752360443240916,-0.8813711108501748,0.14529227514257187,0.6166666666666666,2,1,0.4456482873825579,0.6482378388346103,0.5469430631085841,0.28888608269321464,0.9165604933182777,0.28888608269321464
0,105,0.2406200456857988,0.11104717023376015,-0.7988611492188971,0.018550543745784298,0.6083333333333333,2,1,0.20204752476189158,0.6028572368354039,0.40245238079864776,0.12180581248738681,0.8741451848814691,0.12180581248738681
0,106,0.3964409216701313,0.2858525453994663,-0.818002828240087,0.055170213931541576,0.6,2,1,0.34827840872036475,0.6550205594952958,0.5016494841078303,0.22812951814014462,0.8853866504341633,0.22812951814014462
0,107,0.2825723068234896,0.23480156885106962,-0.8618368074191156,-0.02585403119492917,0.5916666666666667,2,1,0.2230530416409907,0.650744566006342,0.43689880382366636,0.14515055477906103,0.9078768324937598,0.14515055477906103
0,108,0.5824680437825008,0.21056245068478924,-0.8823200551881428,0.15047145773292442,0.5833333333333334,2,1,0.5950266331738034,0.6492406030826694,0.6221336181282364,0.38631545017201047,0.9169627908759616,0.38631545017201047
0,109,0.4529869752132177,0.15113356331677952,-0.8470168518685134,0.07074944702048072,0.575,2,1,0.41648260965096373,0.6262496414016152,0.5213661255262895,0.26082208494392495,0.9007556630411853,0.26082208494392495
0,110,0.41473664043317615,0.23949974223233594,-0.8668433577597473,0.026769099905014665,0.5666666666666667,2,1,0.36224705258753287,0.6533742456983437,0.5078106491429383,0.23668289474082752,0.9101768702666408,0.23668289474082752
0,111,0.4070124800511214,0.19003220731130735,-0.8238041149285545,-0.011795999041489105,0.5583333333333333,2,1,0.34613562454510627,0.6279600570666152,0.4870478408058607,0.2173593465421334,0.8886167939757006,0.2173593465421334
0,112,0.3940706592436777,0.20647031084418777,-0.8866979580925336,0.01984988972347901,0.5499999999999999,2,0,0.3378232268331093,0.6492366414097598,0.49352993412143453,0.21932721717933532,0.9187960117076324,0.21932721717933532
0,113,0.34436056423104083,0.20439557328844987,-0.8087928795978804,0.15967511334830192,0.5416666666666666,2,0,0.328731766800764,0.6267752586769896,0.4777535127388768,0.20604093817189267,0.8800911673818779,0.20604093817189267
0,114,0.4526453350641476,0.3133156571131757,-0.724024319714371,0.053910466648017775,0.5333333333333332,2,0,0.4123279520153318,0.6323016332167716,0.5223147926160516,0.2607156374802209,0.8208853474148005,0.2607156374802209
0,115,0.3904899320565627,0.22832326433334016,-0.7323554613206771,0.10145735057102376,0.5249999999999999,2,0,0.354196210954118,0.6042073850847693,0.4792017980194437,0.21400796642752098,0.8275898502241307,0.21400796642752098
0,116,0.5167578249530981,0.18616227502059887,-0.7937395373511378,0.11022474279490058,0.5166666666666667,2,0,0.5039969468457786,0.6168921842927518,0.5604445655692651,0.3109117774165703,0.8709814061299066,0.3109117774165703
0,117,0.5148644214097848,0.2112583760767756,-0.7247979910010871,0.040072674940011314,0.5083333333333334,2,0,0.4873377892652663,0.5955792811103431,0.5414585351878047,0.29024829018851117,0.8215164476611928,0.29024829018851117
0,118,0.3692003697914242,0.27089065228497267,-0.7197734721288459,-0.06415663467986174,0.5,2,0,0.2964597078887026,0.6133229372656186,0.4548913225771606,0.18182553882320635,0.8173867021259567,0.18182553882320635
0,119,0.4342192635050606,0.2992731100296576,-0.6903892152364473,-0.09929545117274555,0.4916666666666666,2,0,0.3656989433860578,0.61119501026379,0.4884469768249239,0.22351336945629874,0.7917482251773345,0.22351336945629874
0,120,0.32670693528204564,0.06511357324119288,-0.7867819184996814,-0.06297376873968741,0.4833333333333333,2,0,0.25461707278369106,0.5909358342525344,0.4227764535181127,0.15046235232036875,0.8665751757505393,0.15046235232036875
0,121,0.3843206723044301,0.11045681933863215,-0.8012235414020831,0.011224118067815213,0.475,2,0,0.32554271975814375,0.6036120039676343,0.464577361862889,0.1965014934502871,0.8755819948738655,0.1965014934502871
0,122,0.4344983977974328,0.24587317627224137,-0.7602994871472513,0.08567095993037696,0.4666666666666667,2,0,0.3983822642780649,0.6214811725485352,0.5099317184133001,0.2475870767260722,0.8486287059175031,0.2475870767260722
0,123,0.37676319500469835,0.2480687233088591,-0.6806604696807373,0.017869533861963736,0.4583333333333333,2,0,0.3189316844372191,0.5860947108528587,0.4525131976450389,0.1869241733720471,0.7826959963131516,0.1869241733720471
0,124,0.2615661952279124,0.24662720399253438,-0.7260269260778359,0.02052313033808366,0.45,2,0,0.21722514643003576,0.607409291752409,0.4123172190912224,0.13194457234388135,0.8225153359677397,0.13194457234388135
0,125,0.42508657964621793,0.25006127464330374,-0.6173735501974874,0.020819935088505104,0.4416666666666666,2,0,0.37293191056650454,0.5509273107965038,0.4619296106815042,0.2054583745986066,0.7170454729225749,0.2054583745986066
0,126,0.3935931744983607,0.22108859791425242,-0.6387218385738074,-0.002991392441293698,0.43333333333333335,2,0,0.33279902779144477,0.5531813273613448,0.4429901775763948,0.1840982079382365,0.7404780408486834,0.1840982079382365
0,127,0.205066989013054,0.19917094063661628,-0.5702713656477656,0.01762771972255138,0.42500000000000004,2,0,0.1794604309444251,0.500801700378452,0.3401310656614385,0.08987408896761785,0.6610942235730284,0.08987408896761785
0,128,0.38043197743125656,0.3306255396129424,-0.5977912200411023,0.03251263114437484,0.41666666666666663,2,0,0.32595881284862294,0.576567076661393,0.45126294475500794,0.1879371198361486,0.6944617974943041,0.1879371198361486
0,129,0.4183999957216576,0.16255617418778961,-0.6705837199693909,0.02569387677424847,0.41666666666666663,2,0,0.36620258792817373,0.5542593757381171,0.4602309818331454,0.20297121777875252,0.7730238771776655,0.20297121777875252
0,130,0.5756950458533052,0.30026645207009106,-0.6526177322442345,0.0408872518413565,0.42857142857142855,2,0,0.5662045478175886,0.5925279566265111,0.5793662522220498,0.33549202375099346,0.7550359812758601,0.33549202375099346
0,131,0.4203029000090538,0.26553389964785495,-0.7548248588125283,-0.08906165187497236,0.44047619047619047,2,0,0.35020568610419134,0.6260402151881428,0.48812295064616706,0.21924284308877914,0.8446801423870054,0.21924284308877914
